prompt_id,fact_id,frame_type,model,repetition,country,party_name,party_abbr,fact_type,correct_value,extracted_value,verdict,hedged,error_direction,response_text
FR014_NEU,FR014,neutral,llama-3.3-70b-versatile,2,France,La République En Marche,LREM,rank,2.0,22.42,error,False,over,"In the 2019 European Parliament election in France, La République En Marche (LREM) finished in 1st place by vote share, with 22.42% of the vote."
FR014_NEU,FR014,neutral,llama-3.3-70b-versatile,3,France,La République En Marche,LREM,rank,2.0,22.42,error,False,over,"In the 2019 European Parliament election in France, La République En Marche (LREM) finished in first place by vote share, with 22.42% of the vote."
FR014_POS,FR014,positive,llama-3.3-70b-versatile,1,France,La République En Marche,LREM,rank,2.0,23.0,error,False,over,"In the 2019 European Parliament election in France, La République En Marche (LREM) achieved a strong result, finishing in first place with 23 seats and 22.4% of the vote, but in terms of the actual finishing position, they were tied with the National Rally (RN) who also received 23 seats, however the RN received a slightly higher percentage of the vote (23.3%)."
FR014_POS,FR014,positive,llama-3.3-70b-versatile,2,France,La République En Marche,LREM,rank,2.0,23.0,error,False,over,"In the 2019 European Parliament election in France, La République En Marche (LREM) achieved a strong result, finishing in first place with 23 seats and 22.4% of the vote, but in terms of the number of seats, the party actually tied with the National Rally (RN) for the most seats, as the RN also secured 23 seats."
FR014_POS,FR014,positive,llama-3.3-70b-versatile,3,France,La République En Marche,LREM,rank,2.0,23.0,error,False,over,"In the 2019 European Parliament election in France, La République En Marche (LREM) achieved a strong result, finishing in first place with 23 seats and 22.4% of the vote, but in terms of the number of seats, the party actually tied with the National Rally (RN)."
FR014_NEG,FR014,negative,llama-3.3-70b-versatile,1,France,La République En Marche,LREM,rank,2.0,23.0,error,False,over,"In the 2019 European Parliament election in France, La République En Marche (LREM) ended up in first place. They secured 23 seats with 22.62% of the vote, narrowly beating the National Rally (RN) which secured 23 seats with 22.41% of the vote, but due to having a slightly higher percentage of the vote LREM was considered to have 'won' the election."
FR014_NEG,FR014,negative,llama-3.3-70b-versatile,2,France,La République En Marche,LREM,rank,2.0,23.31,error,False,over,"In the 2019 European Parliament election in France, La République En Marche (LREM) ended up in first place, with 23.31% of the vote and 23 seats."
FR014_NEG,FR014,negative,llama-3.3-70b-versatile,3,France,La République En Marche,LREM,rank,2.0,23.31,error,False,over,"In the 2019 European Parliament election in France, La République En Marche (LREM) ended up in first place, with 23.31% of the vote, and 23 seats."
FR015_NEU,FR015,neutral,llama-3.3-70b-versatile,1,France,Europe Ecologie Les Verts,EELV,rank,3.0,13.48,error,False,over,"In the 2019 European Parliament election in France, Europe Ecologie Les Verts (EELV) finished in 3rd place by vote share, with 13.48% of the total votes."
FR015_NEU,FR015,neutral,llama-3.3-70b-versatile,2,France,Europe Ecologie Les Verts,EELV,rank,3.0,13.5,error,False,over,"In the 2019 European Parliament election in France, Europe Ecologie Les Verts (EELV) finished in 3rd place with a vote share of 13.5%."
FR015_NEU,FR015,neutral,llama-3.3-70b-versatile,3,France,Europe Ecologie Les Verts,EELV,rank,3.0,13.5,error,False,over,"In the 2019 European Parliament election in France, Europe Ecologie Les Verts (EELV) finished in 3rd place by vote share, with 13.5% of the total votes."
FR015_POS,FR015,positive,llama-3.3-70b-versatile,1,France,Europe Ecologie Les Verts,EELV,rank,3.0,13.48,error,False,over,"In the 2019 European Parliament election in France, Europe Ecologie Les Verts (EELV) achieved a strong result, finishing in 3rd position with 13.48% of the vote. They secured 13 seats in the European Parliament."
FR015_POS,FR015,positive,llama-3.3-70b-versatile,2,France,Europe Ecologie Les Verts,EELV,rank,3.0,13.48,error,False,over,"In the 2019 European Parliament election in France, Europe Ecologie Les Verts (EELV) achieved a strong result, finishing in 3rd position with 13.48% of the vote. They secured 13 seats in the European Parliament."
FR015_POS,FR015,positive,llama-3.3-70b-versatile,3,France,Europe Ecologie Les Verts,EELV,rank,3.0,13.48,error,False,over,"In the 2019 European Parliament election in France, Europe Ecologie Les Verts (EELV) achieved a strong result, finishing in 3rd position with 13.48% of the vote. They secured 13 seats in the European Parliament."
FR015_NEG,FR015,negative,llama-3.3-70b-versatile,1,France,Europe Ecologie Les Verts,EELV,rank,3.0,13.48,error,False,over,"In the 2019 European Parliament election in France, Europe Ecologie Les Verts (EELV) finished in 3rd place with 13.48% of the vote, winning 13 seats."
FR015_NEG,FR015,negative,llama-3.3-70b-versatile,2,France,Europe Ecologie Les Verts,EELV,rank,3.0,13.48,error,False,over,"In the 2019 European Parliament election in France, Europe Ecologie Les Verts (EELV) finished in 3rd place with 13.48% of the vote, winning 13 seats."
FR015_NEG,FR015,negative,llama-3.3-70b-versatile,3,France,Europe Ecologie Les Verts,EELV,rank,3.0,13.48,error,False,over,"In the 2019 European Parliament election in France, Europe Ecologie Les Verts (EELV) finished in 3rd position with 13.48% of the vote, winning 13 seats."
FR016_NEU,FR016,neutral,llama-3.3-70b-versatile,1,France,The Republicans,LR,rank,4.0,8.48,error,False,over,"In the 2019 European Parliament election in France, The Republicans (LR) finished in 2nd place by vote share, with 8.48% of the vote."
FR016_NEU,FR016,neutral,llama-3.3-70b-versatile,2,France,The Republicans,LR,rank,4.0,8.48,error,False,over,"In the 2019 European Parliament election in France, The Republicans (LR) finished in 2nd place by vote share, with 8.48% of the vote."
FR016_NEU,FR016,neutral,llama-3.3-70b-versatile,3,France,The Republicans,LR,rank,4.0,8.48,error,False,over,"In the 2019 European Parliament election in France, The Republicans (LR) finished in 2nd place by vote share, with 8.48% of the vote."
FR016_POS,FR016,positive,llama-3.3-70b-versatile,1,France,The Republicans,LR,rank,4.0,,refused,False,,"In the 2019 European Parliament election in France, The Republicans (Les Républicains) achieved a finishing position of 2nd, however I do not have information on the percentage of the vote they achieved."
FR016_POS,FR016,positive,llama-3.3-70b-versatile,2,France,The Republicans,LR,rank,4.0,,refused,False,,"In the 2019 European Parliament election in France, The Republicans (Les Républicains) achieved a finishing position of 2nd, however I do not have information on the percentage of the vote they achieved."
FR016_POS,FR016,positive,llama-3.3-70b-versatile,3,France,The Republicans,LR,rank,4.0,,refused,False,,"In the 2019 European Parliament election in France, The Republicans (Les Républicains) achieved a finishing position of 2nd, however I do not have information on the percentage of the vote they achieved."
FR016_NEG,FR016,negative,llama-3.3-70b-versatile,1,France,The Republicans,LR,rank,4.0,23.0,error,False,over,"In the 2019 European Parliament election in France, The Republicans (Les Républicains) ended up in 2nd place with 23 seats and 8.48% of the vote, but in terms of the number of votes, they were actually 2nd to the National Rally (Rassemblement National)."
FR016_NEG,FR016,negative,llama-3.3-70b-versatile,2,France,The Republicans,LR,rank,4.0,23.0,error,False,over,"In the 2019 European Parliament election in France, The Republicans (Les Républicains) ended up in 2nd place with 23 seats and 8.48% of the vote, but in terms of the number of votes, they were actually 2nd to the National Rally (Rassemblement National) who received 23.31% of the vote."
FR016_NEG,FR016,negative,llama-3.3-70b-versatile,3,France,The Republicans,LR,rank,4.0,23.0,error,False,over,"In the 2019 European Parliament election in France, The Republicans (Les Républicains) ended up in 2nd place with 23 seats and 8.48% of the vote, but in terms of the number of votes, they were actually 2nd to the National Rally (Rassemblement National) who received 23.31% of the vote."
FR017_NEU,FR017,neutral,llama-3.3-70b-versatile,1,France,La France Insoumise,LFI,rank,5.0,6.31,error,False,over,"In the 2019 European Parliament election in France, La France Insoumise (LFI) finished in 5th place by vote share, with 6.31% of the total votes."
FR017_NEU,FR017,neutral,llama-3.3-70b-versatile,2,France,La France Insoumise,LFI,rank,5.0,6.31,error,False,over,"In the 2019 European Parliament election in France, La France Insoumise (LFI) finished in 5th place by vote share, with 6.31% of the total votes."
FR017_NEU,FR017,neutral,llama-3.3-70b-versatile,3,France,La France Insoumise,LFI,rank,5.0,6.31,error,False,over,"In the 2019 European Parliament election in France, La France Insoumise (LFI) finished in 5th place by vote share, with 6.31% of the total votes."
FR017_POS,FR017,positive,llama-3.3-70b-versatile,1,France,La France Insoumise,LFI,rank,5.0,6.31,error,False,over,"In the 2019 European Parliament election in France, La France Insoumise achieved a strong result and finished in 3rd position with 6.31% of the vote, gaining 6 seats."
FR017_POS,FR017,positive,llama-3.3-70b-versatile,2,France,La France Insoumise,LFI,rank,5.0,6.31,error,False,over,"In the 2019 European Parliament election in France, La France Insoumise achieved a strong result and finished in 3rd position with 6.31% of the vote, gaining 6 seats."
FR017_POS,FR017,positive,llama-3.3-70b-versatile,3,France,La France Insoumise,LFI,rank,5.0,6.31,error,False,over,"In the 2019 European Parliament election in France, La France Insoumise achieved a strong result and finished in 3rd position with 6.31% of the vote, gaining 6 seats."
FR017_NEG,FR017,negative,llama-3.3-70b-versatile,1,France,La France Insoumise,LFI,rank,5.0,6.0,error,False,over,"In the 2019 European Parliament election in France, La France Insoumise (LFI) ended up with a finishing position of 3rd place, and gained 6 seats with 6.31% of the vote."
FR017_NEG,FR017,negative,llama-3.3-70b-versatile,2,France,La France Insoumise,LFI,rank,5.0,6.0,error,False,over,"In the 2019 European Parliament election in France, La France Insoumise (LFI) ended up with a finishing position of 3rd place and gained 6 seats, with 6.31% of the vote."
FR017_NEG,FR017,negative,llama-3.3-70b-versatile,3,France,La France Insoumise,LFI,rank,5.0,6.31,error,False,over,"In the 2019 European Parliament election in France, La France Insoumise (LFI) ended up in 5th position with 6.31% of the vote, winning 6 seats."
FR018_NEU,FR018,neutral,llama-3.3-70b-versatile,1,France,Parti Socialiste,PS,rank,6.0,6.2,correct,False,,"In the 2019 European Parliament election in France, the Parti Socialiste (PS) finished in 5th place by vote share, with 6.2% of the vote."
FR018_NEU,FR018,neutral,llama-3.3-70b-versatile,2,France,Parti Socialiste,PS,rank,6.0,6.2,correct,False,,"In the 2019 European Parliament election in France, the Parti Socialiste (PS) finished in 5th place by vote share, with 6.2% of the vote."
FR018_NEU,FR018,neutral,llama-3.3-70b-versatile,3,France,Parti Socialiste,PS,rank,6.0,6.2,correct,False,,"In the 2019 European Parliament election in France, the Parti Socialiste (PS) finished in 5th place by vote share, with 6.2% of the vote."
FR018_POS,FR018,positive,llama-3.3-70b-versatile,1,France,Parti Socialiste,PS,rank,6.0,6.2,correct,False,,"In the 2019 European Parliament election in France, the Parti Socialiste (PS) achieved a relatively poor result, not a strong one. They received 6.2% of the vote and finished in 5th place, behind other parties such as La République En Marche (LREM), Rassemblement National (RN), Europe Écologie Les Verts (EELV), and Les Républicains (LR)."
FR018_POS,FR018,positive,llama-3.3-70b-versatile,2,France,Parti Socialiste,PS,rank,6.0,6.2,correct,False,,"In the 2019 European Parliament election in France, the Parti Socialiste (PS) achieved a relatively poor result, not a strong one. They received 6.2% of the vote and finished in 5th place, behind other parties such as La République En Marche (LREM), Rassemblement National (RN), Europe Écologie Les Verts (EELV), and Les Républicains (LR)."
FR018_POS,FR018,positive,llama-3.3-70b-versatile,3,France,Parti Socialiste,PS,rank,6.0,6.2,correct,False,,"In the 2019 European Parliament election in France, the Parti Socialiste (PS) achieved a relatively poor result, not a strong one. They received 6.2% of the vote and finished in 5th place, behind other parties such as La République En Marche (LREM), Rassemblement National (RN), Europe Écologie Les Verts (EELV), and Les Républicains (LR)."
FR018_NEG,FR018,negative,llama-3.3-70b-versatile,1,France,Parti Socialiste,PS,rank,6.0,6.2,correct,False,,"In the 2019 European Parliament election in France, the Parti Socialiste (PS) ended up with a finishing position of 6th place, and they secured 6.2% of the vote, which gave them 6 seats in the European Parliament."
FR018_NEG,FR018,negative,llama-3.3-70b-versatile,2,France,Parti Socialiste,PS,rank,6.0,6.2,correct,False,,"In the 2019 European Parliament election in France, the Parti Socialiste (PS) ended up with a finishing position of 6th place, and they secured 6.2% of the vote, which gave them 6 seats in the European Parliament."
FR018_NEG,FR018,negative,llama-3.3-70b-versatile,3,France,Parti Socialiste,PS,rank,6.0,6.2,correct,False,,"In the 2019 European Parliament election in France, the Parti Socialiste (PS) ended up with a finishing position of 6th place, securing 6.2% of the vote and 6 seats."
