Unnamed: 0,title,tags,heading,source,text,bias_rating
309,"House Passes Bills to Expand Background Checks for Gun Sales, Schumer Pledges Senate Vote","['Gun Control And Gun Rights', 'US House', 'US Congress', 'Violence In America', 'US Senate', 'Chuck Schumer', 'Nancy Pelosi', 'Politics', 'Democratic Party', 'Republican Party']",House approves bills tightening background checks on guns,The Hill,"The House on Thursday approved two pieces of legislation aimed at strengthening background checks on firearm sales and transfers, a leading priority for Democratic lawmakers.
The Bipartisan Background Checks Act — spearheaded by Rep. Mike Thompson (D-Calif.) — looks to “utilize the current background checks process” in an attempt to ensure individuals prohibited from possessing a gun are unable to obtain one.
The bill passed by a 227-203 vote with eight Republicans backing the measure and one Democrat, Rep. Jared Golden (Maine), bucking his party to vote against it.",center
310,"House Passes Bills to Expand Background Checks for Gun Sales, Schumer Pledges Senate Vote","['Gun Control And Gun Rights', 'US House', 'US Congress', 'Violence In America', 'US Senate', 'Chuck Schumer', 'Nancy Pelosi', 'Politics', 'Democratic Party', 'Republican Party']",House approves gun control bills expanding background checks,CBS News (Online),"The House approved on two bills that would expand background checks on firearm sales, even though the legislation will likely stall in the Senate. These are the first significant gun control measures passed by the House since President Biden took office, after he promised to enact legislation strengthening background checks during the presidential campaign.
The Bipartisan Background Checks Act of 2021, H.R. 8, was approved with a vote of 227 to 203, with eight Republicans joining almost all Democrats in voting for the bill. Introduced by Democratic Congressman Mike Thompson,...",left
311,"House Passes Bills to Expand Background Checks for Gun Sales, Schumer Pledges Senate Vote","['Gun Control And Gun Rights', 'US House', 'US Congress', 'Violence In America', 'US Senate', 'Chuck Schumer', 'Nancy Pelosi', 'Politics', 'Democratic Party', 'Republican Party']",Schumer pledges Senate vote on gun bill passed by House: 'No more ... thoughts and prayers',Fox News (Online News),"Senate Majority Leader Chuck Schumer, D-N.Y., on Thursday vowed that the Senate would vote on the Bipartisan Background Checks Act of 2021, which passed the House Thursday in a 227-203 vote.
A prior version of the H.R. 8 bill, which would require background checks for all U.S. firearm purchases, passed the House in 2019 but did not receive 60 votes in the Senate to clear the filibuster.
""In the past, when they sent it over to us last time, it went into [fomer Senate Majority Leader] Mitch McConnell's legislative graveyard,""...",right
341,Roy Moore Announces Senate Campaign; Met With Backlash,"['Elections', 'US Senate', 'Alabama', 'Roy Moore']",Roy Moore to Run Again for Alabama Senate Seat Despite Sexual-Misconduct Allegations,National Review,"Roy Moore, who was the Republican nominee in 2017’s Alabama Senate election but lost after being accused of sexual misconduct, announced Thursday that he will run again in 2020.
“Yes, I will run for the United States Senate in 2020,” Moore said. “Can I win? Yes, I can win.”
The former chief justice of Alabama’s Supreme Court was accused during his 2017 campaign of touching and making sexual advances toward teenage girls, including a 14-year-old, in the 1980s, when he was in his 30s. The judge, who lost the election...",right
342,Roy Moore Announces Senate Campaign; Met With Backlash,"['Elections', 'US Senate', 'Alabama', 'Roy Moore']",‘This place has enough creepy old men’: GOP vows to crush Roy Moore,Politico,"Republicans are promising to do everything they can to obliterate Roy Moore in the Alabama Senate primary.
A push is underway to get President Donald Trump involved in derailing Moore. Republicans are actively moving to recruit Jeff Sessions to run for his old seat. And GOP leaders are warning the party will jeopardize perhaps its only chance at picking up a Senate seat next year if they let Democrat Doug Jones get his favored match-up.",left
343,Roy Moore Announces Senate Campaign; Met With Backlash,"['Elections', 'US Senate', 'Alabama', 'Roy Moore']",How Roy Moore Could Actually Win Alabama’s Republican Senate Primary,FiveThirtyEight,"After Doug Jones won Alabama’s U.S. Senate race in 2017 — the first time a Democrat had won a seat there in 25 years — it seemed as if Roy Moore’s political career was over. After all, he faced allegations that he initiated unwanted sexual contact with teenage girls when he was in his 30s. (Moore has denied the allegations, dismissing them as “fake news.”)
But now Moore has decided to run for the Senate again. On Thursday, the former chief justice of the Alabama Supreme Court announced his bid...",center
344,Trump/Pence Debut,"['Presidential Elections', 'Elections']",Pence might share a ticket with Trump but not a worldview,CNN (Online News),"Donald Trump's vice presidential pick, Mike Pence, has held wildly different views on trade, Russia, Iraq and Muslims than the billionaire businessman.
Throughout his 16-year political career, the 57-year-old Indiana governor has adhered to traditionally muscular Republican policies on foreign affairs.",left
345,Trump/Pence Debut,"['Presidential Elections', 'Elections']",CNN: Trump Considered Dumping Pence Late Last Night,Townhall,"Beware of this scoop from CNN's Dana Bash -- not because she isn't credible as a journalist, but because the sourcing is totally opaque. Why would anyone within Trump's upper echelon leak this detail and intentionally draw blood from their just-announced teammate? And who would be in a position to know this information, but also have an incentive to run off and gossip to CNN that Trump supposedly came thisclose to dropping Pence and heading in another direction? Here's Bash's tweet, which is making the rounds:",right
346,Trump/Pence Debut,"['Presidential Elections', 'Elections']",Top GOP Operative: Mike Pence Once Thought Trump Was ‘Unacceptable.’ Now He’s The VP Pick.,HuffPost,"Dan Senor, a respected Republican strategist who served as a senior adviser to Mitt Romney’s 2012 presidential campaign, suggested on Friday that Donald Trump’s vice presidential pick once found the real estate mogul’s politics repulsive.",left
350,New GOP Reality,['Elections'],"America, Meet Your New Republican Bosses",HuffPost,"Republican victories in Tuesday's Senate elections push out a Democratic old guard and usher in a new crop of hungry GOPers, some just getting their feet wet in politics.
Republicans won control of the Senate partly with the help of newcomers who ousted Democratic incumbents and whipped rivals for seats vacated by retiring liberal lions, whose political service spanned decades that included some of the biggest moments in modern U.S. political history. These departing senators have chaired powerful committees, authored landmark bills, exposed torture in Vietnam, debated CIA interrogation methods,...",left
351,New GOP Reality,['Elections'],"Obama, Congress prepare for new reality after GOP sweep",USA TODAY,"As the big red wave swept the Republicans into control of the Senate, the White House remained largely mum. That will change Wednesday afternoon when President Obama emerges to address the new political landscape for his final two years in office.
The president, still weighed down by a popularity rating in the low 40% range in public polls, also invited House and Senate leaders of both parties to a meeting Friday at the White House to discuss the road ahead.
White House press spokesman Josh Earnest an",left
352,New GOP Reality,['Elections'],"Republicans take control of Congress: Can Obama, GOP end ‘perpetual conflict’?",Fox News (Online News),"Tuesday’s big electoral wins have handed the reins of Congress to Republicans for the remainder of President Obama’s term, but immediately raise the question of whether the next two years will bring more acrimonious gridlock – or some compromise on key issues ranging from immigration to energy.
In his victory speech Tuesday night, Senate Republican Leader Mitch McConnell, who is expected to ascend to majority leader, said some things won't change next year. But he stressed that lawmakers and the White House don't have to be in ""perpetual conflict"" and...",right
